-AFG|15
1572|Arusyak
1573|Arwen Gulia
1574|Arya Maria Elisabeth
1575|Aryana
1576|Arzu
1577|Asca
1578|Asena
1579|Ashanna Lara
1580|Aska
1581|Asma
1584|Asmaa
1585|Asra
1586|Assel
1587|Astghik
1588|Astha
1609|Astrid
1610|Asya Filiz
1611|Asya Lorin
1612|Athina
1613|Augusta
1614|Aura
1618|Aurelia
1619|Aurelie
1620|Aurora
1622|Ava
1623|Aveline
1624|Avery
1625|Avigeya
1626|Avital Sophie
1627|Aya
1628|Aydan
1629|Ayla Tatu
1632|Ayleen
1633|Ayleen-Abigal
1634|Ayliah
1638|Aylin
1639|Aylin Safiye
1640|Aylina
1641|Ayna
1646|Ayseguel
1647|Aysel
1648|Aysun
1649|Azra
1650|Babett
1652|Babette
1653|Badri
1662|Baerbel
1663|Bahaa
1664|Bakir
1665|Bao Ngoc
1714|Barbara
1721|Barbel
1722|Barbora
1723|Basmalah
1724|Bastian
1725|Bea
1726|Bea Josephine
1728|Beata
1748|Beate
1760|Beatrice
1764|Beatrix
1765|Becky
1767|Beeke
1768|Beeke Luise
1769|Bela
1770|Belanna
1771|Ben Elias
1772|Benedicta
1773|Benedicte
1774|Bengi
1775|Beniko
1776|Benita
1778|Benjamin
1779|Bente
1780|Bente Sophie
1781|Bentje
1782|Bentje Johanna
1783|Berenice
1785|Berenike
1789|Berfin
1790|Berfin-Zara
1791|Bergit
1793|Berit
1794|Bernadette
1795|Bernarda
1796|Bernhard
1797|Berra
1798|Berrak
1799|Berre
1800|Berta
1801|Besime
1802|Bessi
1803|Bessie
1804|Beste
1805|Bethlehem
1838|Bettina
1840|Betty
1842|Betuel
1843|Beyonce
1844|Beyzanur
1845|Bhavya
1875|Bianca
1876|Bianca Margot
1877|Bianca Mihaela
1878|Bianca-Maria
1880|Bianka
1881|Biljana
1882|Billimarie
1941|Birgit
1942|Birke
1953|Birte
1955|Birthe
1956|Biserka
1957|Bluebaum
1958|Bo
1959|Bojana
1960|Bonnie Stella
1961|Brenda
1962|Brid
1966|Brigitta
1993|Brigitte
1994|Brita Pia
2019|Britta
2020|Brunhilde
2021|Bruno
2022|Buesra
2024|Burglinde
2025|Butul
2027|Caecilia
2028|Caecilie
2029|Caesy Victoria
2030|Cagla
2031|Caissa
2032|Caitlin
2033|Caja Bente
2034|Camilla
2035|Camille
2036|Canan
2037|Candyce Chantal
2038|Cara
2039|Cara Lina
2040|Cara Patricia
2041|Cara-Milena
2047|Caren
2071|Carina
2073|Carisa
2089|Carla
2090|Carla Johanna
2091|Carla Nicola
2092|Carleen
2098|Carlotta
2099|Carlotta Sophie
2101|Carmela
2129|Carmen
2130|Carmen Herminia
2131|Carmen Viktoria
2132|Carol-Ann
2148|Carola
2149|Carola Elisabeth
2199|Carolin
2200|Carolin Laura
2201|Carolin Sophie
2202|Carolin Valeria
2212|Carolina
2250|Caroline
2251|Caroline Ann
2252|Caroline Rita-Marie
2253|Carollin
2256|Carolyn
2259|Carsta
2260|Carys
2261|Casey
2262|Casiopeya
2266|Cassandra
2270|Catalina
2274|Caterina
2276|Catharina
2279|Catherine
2281|Cathleen
2283|Cathrin
2284|Catiana
2288|Catrin
2289|Cay-Lucia
2290|Caya
2293|Cecile
2300|Cecilia
2301|Cecylia
2302|Cejda
2306|Celia
2307|Celin
2308|Celin Lucienne
2327|Celina
2328|Celina Marie
2330|Celina Sophie
2351|Celine
2352|Celine Cathrine
2353|Celine Janine
2354|Ceren
2355|Cerstin
2356|Cexia
2357|Ceyda
2358|Ceylin Bahar
2359|Cha My
2360|Chanda
2361|Chanintorn
2374|Chantal
2375|Chantal Cayenne
2376|Charis
2377|Charis-Joy
2378|Charisma
2379|Charity
2381|Charleen
2382|Charlene
2383|Charlene Vivien
2384|Charline
2386|Charlize
2388|Charlotta
2434|Charlotte
2435|Charlotte Dorothea
2436|Charlotte Henriette
2437|Charlotte Luise
2438|Charly
2439|Chayma-Sirine
2440|Chelsea
2441|Cheng
2442|Chenlin
2443|Chenxuan
2444|Cheyanne
2447|Cheyenne
2468|Chiara
2469|Chiara Chantal
2470|Chiara Kristin
2471|Chiara Sophie
2472|Chiara-Danielle
2473|Chiara-Susan
2487|Christa
2488|Christa-Heidemarie
2498|Christel
2499|Christiana
2530|Christiane
2538|Christin
2612|Christina
2613|Christina Stephanie
2614|Christina-Marie
2670|Christine
2671|Chrysa
2672|Cicilia
2673|Cilja
2678|Cindy
2679|Cindy-Isabel
2680|Cinna
2681|Cira-Sophie
2686|Claire
2729|Clara
2730|Clara Sandrine
2731|Clara Sophie
2732|Clara Therese
2733|Clara Victoria
2734|Clara Yumi
2740|Clarissa
2741|Clarissa Caterina
2743|Clarisse
2815|Claudia
2816|Claudia Kusuma W.
2817|Claudia Laura
2818|Clementine
2819|Cleo
2820|Cleo Sophie
2821|Colette
2822|Colin
2823|Collien Elenor
2824|Collin
2825|Concetta
2831|Conny
2833|Constance
2834|Constancia
2835|Constanza
2847|Constanze
2848|Constanze Maria
2861|Cora
2864|Cordelia
2867|Corina
2883|Corinna
2918|Cornelia
2922|Cosima
2924|Cristina
2925|Cristina-Mihaela
2928|Cynthia
2929|Cyrine
2958|Dagmar
2959|Dagmar-Martina
2960|Dagmara
2961|Dahami
2962|Dahlyn
2963|Daiana
2964|Daira
2965|Dalila
2966|Damian
2978|Dana
2979|Dana-Antonia
2980|Danai
2981|Dang
2982|Dang Bao Thy
2983|Danica
2984|Daniel
3044|Daniela
3045|Daniele
3047|Daniella
3048|Danielle
3049|Danja Yvonne
3051|Danuta
3053|Daphne
3063|Daria
3064|Darina
3068|Darja
3070|Darleen
3071|Darlina
3072|Darline
3074|Dasha
3075|David
3076|Davina
3077|Davita
3079|Debora
3084|Deborah
3085|Defne
3086|Defne Hazai
3087|Dejana
3088|Delance Mathilda
3089|Delia
3090|Dena
3091|Deniese
3092|Denisa
3102|Denise
3103|Denise Chantal
3104|Deniz-Maria
3111|Desiree
3147|Diana
3148|Diana Laura
3149|Diana-Anett
3154|Diane
3155|Diba
3156|Dibora
3157|Diem
3158|Diep Anh
3160|Dietlind
3161|Dilan
3162|Dilania
3165|Dilara
3169|Dina
3170|Dina Rachel
3173|Dinah
3176|Ditte
3177|Dmitry
3178|Dnah
3179|Dobrila
3182|Doerte
3183|Dominice
3184|Dominika
3189|Dominique
3190|Donna
3191|Donnice
3194|Dora
3199|Doreen
3200|Dorentina
3201|Dori
3219|Doris
3222|Dorit
3223|Dorit Amelie
3224|Doro
3226|Dorota
3227|Dorothe
3246|Dorothea
3256|Dorothee
3257|Dorothy
3258|Dorte
3259|Doua
3260|Drago
3263|Dunja
3264|Dunya
3265|Duru Lisa
3266|Ealaf
3267|Ebrar Zeynep
3268|Ece
3272|Eda
3273|Eda-Nur
3277|Edda
3279|Edelgard
3280|Edeltraud
3281|Eden Sophie
3282|Edina
3283|Edita
3294|Edith
3295|Edith Apollonia
3296|Edna Marlene
3298|Edwina
3299|Egzonita
3302|Eileen
3307|Ekaterina
3308|Ekaterina Uriivna
3309|Ekaterini
3312|Ela
3313|Ela Guelsen
3314|Ela Marie
3315|Ela Melis
3317|Ela Nur
3318|Elaine
3319|Elaine Marie
3320|Elana
3321|Elanor
3322|Elanur
3323|Elayza
3324|Elektra
3325|Elen
3374|Elena
3375|Elena Karen
3376|Eleni
3377|Eleni Terpsichori
3378|Elenie
3386|Eleonora
3387|Elfgard
3390|Elfi
3391|Elfie
3392|Elfin
3398|Elfriede
3400|Eliana
3403|Eliane
3404|Elicia
3405|Elida
3409|Elif
3410|Elif Beyza
3411|Elifsu
3412|Elija
3414|Elin
3428|Elina
3429|Elinor
3460|Elisa
3461|Elisa Maria
3462|Elisabet
3533|Elisabeth
3534|Elisabeth Johanna
3537|Elisaveta
3538|Elisaweta
3541|Elise
3542|Elitsa
3543|Eliza
3546|Elizabeth
3549|Elizaveta
3576|Elke
3587|Ella
3588|Ella Elisa
3589|Ella-Marie
3614|Ellen
3616|Elli
3617|Elli-Marie
3618|Ellice
3619|Elly
3620|Elly-Sophie
3621|Elmira Nil
3622|Elodie
3623|Elouisa
3625|Elsa
3627|Elsbeth
3630|Else
3631|Else Luise
3632|Elvana
3640|Elvira
3641|Elyse
3642|Ema
3643|Ema Sophie
3644|Ema-Maria
3646|Emanuela
3652|Emelie
3653|Emelie Luisa
3667|Emely
3668|Emely-Sophie
3669|Emi
3670|Emi Gisela
3671|Emile
3690|Emilia
3691|Emilia Leona
3692|Emilia Liz
3693|Emilia Maria
3694|Emilia Marie
3695|Emilia Sophie
3703|Emilie
3704|Emilie Sarah
3705|Emiliy
3747|Emily
3748|Emily Amy Marie
3749|Emily Jana
3750|Emily Maria
3751|Emily Marie
3752|Emily O.
3753|Emily Sophie
3754|Emily-Faith
3755|Emine
3756|Emirhan
3816|Emma
3817|Emma Charlott
3818|Emma Charlotte
3819|Emma Elise
3820|Emma Joe
3821|Emma Jolie
3822|Emma Lotte
3823|Emma Louisa
3825|Emma Luise
3826|Emma Marie
3827|Emma Marlene
3828|Emma Noemi
3829|Emma Pauline
3830|Emma Sofie
3831|Emma Valerie
3832|Emma-Iman
3833|Emma-Luise
3834|Emma-Sophie
3835|Emmaly
3836|Emmi
3837|Emmilie
3839|Emmy
3840|Emmy Collien
3841|Emy Celine
3842|Emy Linette
3844|Eni
3845|Enia
3846|Enie
3847|Enja
3849|Enna
3850|Enora
3851|Enya
3852|Erdmute
3868|Erika
3869|Erin
3873|Erna
3874|Erva
3875|Eshwa
3876|Esila Izem
3877|Esin Sinem
3879|Eske
3882|Esma
3883|Esmanur
3884|Esmeralda
3886|Esra
3887|Essmael
3888|Estele Marit
3889|Estella
3892|Estelle
3893|Ester Nadine
3906|Esther
3907|Esther-Sophie
3908|Eszter Virag
3910|Eugenia
3911|Eugenia Sara
3912|Ev-Gislain
3983|Eva
3984|Eva Christine
3985|Eva Katharina
3991|Eva Maria
3992|Eva Marie
3993|Eva Paulina
3994|Eva-Barbara
3995|Eva-Elina
3996|Eva-Lina
4006|Eva-Maria
4007|Eva-Sofie
4008|Evangeline
4009|Evarana
4010|Evdonia
4017|Evelin
4018|Evelina
4022|Eveline
4035|Evelyn
4037|Evelyne
4038|Evgenia
4039|Evgenija
4040|Evgeniya
4042|Evi
4043|Evie
4047|Evin
4048|Evin Liza
4050|Ewa
4052|Eyleen
4053|Eylem
4055|Ezgi
4056|Fabia
4057|Fabian
4072|Fabienne
4073|Faina
4074|Fan
4082|Fanny
4083|Fatemeh
4086|Fatima
4087|Fatma
4088|Fatmire
4089|Fay Leeloo
4090|Fea Luise
4091|Federica
4092|Fee
4093|Fee Mona
4094|Feiling Faye
4095|Feli
4096|Felicete
4104|Felicia
4105|Felicia Elisa
4116|Felicitas
4117|Felicitas Ophelia
4118|Felina
4120|Feline
4122|Felix
4127|Fenja
4128|Fenja Luna
4129|Feray
4130|Fereshte
4131|Feride
4132|Fetah
4133|Fiana
4134|Fidan
4135|Fides
4136|Fiene
4137|Filippa
4139|Filiz
4140|Fine
4158|Finja
4159|Finja Maria
4160|Finni
4162|Finnja
4177|Fiona
4178|Fiona Christina
4179|Fiona Rebecca
4180|Fiorella
4181|Fiorella Melina
4182|Firdaus Mariam
4183|Firdevs
4186|Flavia
4187|Flora
4188|Flora Reka
4191|Florentina
4197|Florentine
4198|Florian
4199|Florin
4200|Florine Sophie
4201|Flurina
4202|Franca
4203|Frances Camille
4205|Francesca
4206|Francis
4211|Franka
4212|Franka Luna
4213|Franz
4320|Franziska
4321|Franziska Kathrina
4322|Franziska Louise
4323|Franziska Marie
4324|Franziska Sophie
4325|Franziska Ylvi
4333|Frauke
4334|Freda-Sophie
4338|Frederike
4339|Freia
4340|Freja
4350|Freya
4351|Freya Selina Kim
4352|Freya-Margarethe
4353|Freyja
4356|Frida
4360|Frieda
4361|Frieda-Helene
4362|Friede
4363|Friedel
4375|Friederike
4376|Friederike (Friedl)
4377|Friederike Christine
4378|Friederike Josefine
4379|Friederike Lina
4380|Frishta
4381|Fruzsina
4384|Gabi
4391|Gabriela
4392|Gabriela-Rebeca
4439|Gabriele
4440|Gabriele Marion
4441|Gabriella
4445|Gaby
4448|Galina
4449|Ganna
4450|Ganokorn
4451|Ganri
4452|Gaoning
4454|Gaya
4455|Gemma
4456|Genevie
4457|Georg
4458|Georgine
4459|Geraldine
4470|Gerda
4471|Gerdis
4472|Geritt
4476|Gerlinde
4477|Germa
4478|Germaine Helene
4481|Gertraud
4482|Gertraude
4490|Gertrud
4491|Gertrude
4492|Gertrude (Trudi)
4493|Gerweig
4495|Gesa
4499|Gesine
4500|Ghaid
4501|Ghena
4502|Gia Nghe
4503|Giada
4504|Gilda Marie
4505|Giliard
4506|Gillian
4514|Gina
4515|Gina Celina
4516|Gina-Maria
4517|Gina-Marie
4518|Gina-Michelle
4519|Gioele
4520|Gisa
4545|Gisela
4547|Giselle
4548|Gislinde
4549|Gita Velin
4550|Gitta
4551|Gitte
4556|Giulia
4557|Giulia-Maria
4559|Gizem
4560|Glenna
4565|Gloria
4566|Godelind
4568|Gohar
4569|Gordana
4571|Grace
4572|Grace Maleka
4573|Gracia
4595|Greta
4596|Greta Fee
4597|Greta Lis
4598|Greta Louise
4599|Greta Luise
4601|Grete
4602|Grettel
4607|Grit
4622|Gudrun
4624|Gudula
4625|Guelcin
4626|Guelfidan
4627|Guelistan
4628|Guelnar
4629|Guelnaz
4630|Guenes Lale
4631|Gunda
4632|Gundi
4635|Gundula
4638|Gunhild
4639|Gwendolin
4640|Gyde
4641|Ha My
4642|Ha Thanh
4643|Ha Trang
4644|Ha-Anh
4645|Habiba
4646|Hai Thi
4647|Haidar
4648|Haidemarie
4649|Hailing
4650|Haizea
4651|Halaz
4652|Halina
4654|Halyna
4655|Hana Minu
4656|Hanan
4657|Hanka
4722|Hanna
4723|Hanna Charlotte
4724|Hanna Dorina
4725|Hanna Dorisz
4726|Hanna Emilie Mai Hoa
4727|Hanna Helene
4728|Hanna Katharina
4729|Hanna Kristine
4731|Hanna Marie
4803|Hannah
4804|Hannah Bettina
4805|Hannah Clara Hed
4806|Hannah Isabell
4807|Hannah K. R.
4808|Hannah Mareike
4810|Hannah Sophie
4811|Hannah Tabea
4812|Hannah-Charlotte
4813|Hannah-Susanne
4815|Hanne
4833|Hannelore
4835|Hanni
4836|Hanyue
4837|Harini
4838|Hatun
4839|Hawa
4840|Haya
4841|Hayat
4842|Haylie-Jade
4843|Hazel
4844|Hedda Julie
4845|Hedi
4846|Hedwig
4847|Hedy
4848|Hege
4852|Heide
4853|Heide-Carmen
4854|Heidel
4861|Heidemarie
4877|Heidi
4878|Heidi-Elke
4886|Heidrun
4939|Heike
4940|Heike Von
4941|Heike-Maria
4942|Heimann
4943|Hejar-Sinem
4958|Helen
4959|Helen Marie
5006|Helena
5007|Helena Alica Nomi
5008|Helena Charlotte
5009|Helena Irene
5042|Helene
5082|Helga
5088|Helin
5090|Hella
5091|Hellen-Katharin
5095|Helma
5096|Hendrik
5097|Hendrike Lea
5098|Hennriette Eleonore
5099|Henrietta
5110|Henriette
5122|Henrike
5123|Herma
5127|Hermine
5128|Hermine Felicitas
5129|Hermon
5130|Hifa
5132|Hilal
5136|Hilde
5148|Hildegard
5149|Hilke
5150|Hilkka
5151|Hilla
5153|Hiltrud
5154|Hoa My
5156|Holly
5157|Hongye
5158|Horthense
5159|Howaida
5162|Hristina
5163|Huanying
5164|Huberta
5165|Huelya
5166|Iamze
5167|Ibtissam
5190|Ida
5191|Ida Klara
5192|Ida-Marie
5193|Ilakiya
5194|Ilayada
5197|Ilayda
5198|Ildiko
5199|Ileana
5200|Ilenia
5201|Iliana
5202|Ilinca-Teodora
5203|Iljana
5206|Ilka
5207|Ilka Franziska
5209|Ilke
5210|Illtraut
5219|Ilona
5227|Ilse
5240|Imke
5241|Imke Eileen
5242|Imogen
5270|Ina
5271|Ina Maria
5272|Ina Marie
5273|Inana
5274|Inanna
5275|Inasse
5298|Ines
5299|Inez
5312|Inga
5313|Inga Lotte
5314|Inga-Lena
5328|Inge
5329|Inge Gerhild
5337|Ingeborg
5338|Ingeburg
5366|Ingrid
5367|Ingrid-Helen
5368|Ingrid-Maruxa
5369|Ingried
5374|Inka
5377|Inken
5378|Inken-Dirtje
5380|Inna
5385|Insa
5386|Ira
5387|Irem
5388|Iren
5389|Irena
5403|Irene
5404|Irenne Stefania
5425|Irina
5426|Irina Iona
5428|Irini
5445|Iris
5446|Iris Maria
5447|Iris Pamela Anna
5452|Irma
5460|Irmgard
5461|Irmhild
5463|Irmtraud
5464|Irmtraut
5465|Iryna
5467|Isa
5468|Isa Belinda
5469|Isabeau
5495|Isabel
5496|Isabel Jasmin
5497|Isabel Violet
5525|Isabell
5526|Isabell Marie
5527|Isabell Viktoria
5544|Isabella
5545|Isabella-Beatrice
5546|Isabella-Carolin
5555|Isabelle
5556|Isabelle Sophia
5557|Isabelle-Adrienne
5558|Isalie
5559|Isburg
5561|Isil
5562|Isla-Josie
5565|Isolde
5566|Israa
5567|Iuliia
5569|Iva
5570|Ivana
5571|Ivanka
5573|Ivette
5574|Ivona
5578|Ivonne
5579|Iwona
5580|Iyari
5582|Izabella
5583|Izdihar
5584|Jacklyn
5585|Jacquelin
5600|Jacqueline
5601|Jacqueline Beyhan
5602|Jacqueline Veronique
5604|Jade
5606|Jakob
5607|Jakoba
5608|Jamie
5609|Jamie Christin
5610|Jamie Lee
5611|Jamie-Claire
5612|Jamila
5613|Jan Hermann
5614|Jan-Gerd
5690|Jana
5691|Jana Ch
5692|Jana Leonie
5693|Jana Marie
5694|Jana Sofia
5695|Jana Sophie
5696|Janani
5698|Jane
5700|Janett
5701|Janika Sophia
5702|Janin
5721|Janina
5722|Janina Kristin
5723|Janina Maria
5744|Janine
5745|Janine Sara
5746|Janine Sarah
5747|Janka
5749|Janna
5751|Janne
5752|Jannika
5753|Jannina
5754|Janno
5755|Jano
5761|Jaqueline
5763|Jara
5764|Jascha
5765|Jasem
5834|Jasmin
5835|Jasmin Leonie
5836|Jasmina
5838|Jasmine
5839|Jasna
5840|Jay-Sam
5841|Jaya
5842|Jayne Joly
5843|Jean
5845|Jeanette
5847|Jeannette
5849|Jeannine
5850|Jegor
5854|Jelena
5855|Jelizaveta
5856|Jenna Maria Lara
5910|Jennifer
5911|Jennifer Maria
5933|Jenny
5934|Jenny Ha-Linh
5935|Jenny Thao My
5936|Jeree
5937|Jerri Lynn
5938|Jessable Annmarie
5998|Jessica
5999|Jessica Kim
6000|Jessilyn
6002|Jessy
6010|Jette
6012|Jevgenija
6013|Jewgenija
6014|Jiasiye
6015|Jihan
6016|Jihu
6017|Jil
6018|Jil Nora
6019|Jil-Madleen
6020|Jilda
6021|Jillian
6022|Jingfei
6023|Jirina
6024|Jiya
6026|Joan
6030|Joana
6031|Joana Alexandra
6032|Joana-Marie
6041|Joanna
6042|Joanna Marie
6043|Joceline
6044|Jodi
6045|Joeline
6046|Joelle
6047|Joey
6048|Johann
6151|Johanna
6152|Johanna Emilia
6153|Johanna Karolina
6154|Johanna Katharina
6155|Johanna Sofia
6156|Johanna Sophie
6157|Johanna-Franziska
6158|Jola
6159|Jolana
6161|Jolanda
6162|Jolanta
6164|Joleen
6165|Jolie
6166|Jolien
6167|Jolien-Emmelie
6173|Jolina
6174|Jolina Melice
6175|Jolinda Rosalie
6176|Joline
6181|Jona
6182|Jona Luisa
6183|Jona-Anna
6185|Jonna
6186|Jordan Karoline
6187|Josef
6190|Josefa
6191|Josefin
6192|Josefina
6202|Josefine
6203|Joseline
6204|Joselle
6205|Joselyn
6206|Joselyne
6208|Josephin
6225|Josephine
6226|Josephine Elli
6227|Josephine-Zoe
6228|Josi
6229|Josie Lotte
6230|Jovana
6235|Joy
6236|Joy-Alicia
6238|Joyce
6239|Joyce Eleni
6240|Joyce-Ann
6241|Juan-Pablo
6243|Judi
6274|Judith
6275|Judith (Jutta)
6276|Judith Samantha
6277|Judy
6297|Jule
6300|Juli
6491|Julia
6492|Julia Anne
6493|Julia Christina
6494|Julia Corinne
6495|Julia Joanna
6496|Julia Leyla
6497|Julia Marie
6498|Julia Octavia
6499|Julia Sophie
6500|Julia Tam Anh
6501|Julia Victoria
6502|Julia-Jasmin
6503|Julia-Maria
6509|Juliana
6535|Juliane
6543|Julie
6544|Julien
6545|Julienne
6546|Julienne Luisa
6547|Juliet
6548|Julija
6551|Julika
6552|Julina
6553|Julnar
6554|Julyette Maria Josephine
6557|Juna
6559|Justina
6564|Justine
6589|Jutta
6590|Jutta-Dorothea
6591|Jytte
6592|Ka
6593|Kadiatou
6594|Kaete
6596|Kaethe
6597|Kaethe Lotte
6598|Kaetlin
6599|Kaisa
6601|Kaja
6602|Kalina
6603|Kalissa
6604|Kamaldeep
6605|Kameliya
6607|Kamila
6608|Kamilia
6609|Kamilya
6610|Kar Yan
6611|Kara
6620|Karen
6621|Karesma
6622|Karima
6678|Karin
6695|Karina
6701|Karla
6702|Karlotta
6703|Karo
6706|Karola
6714|Karolin
6721|Karolina
6727|Karoline
6728|Karoline Zhishan
6729|Karolyn
6732|Kassandra
6733|Kata
6734|Katalin
6738|Katarina
6739|Kate
6743|Katerina
6744|Kateryna
6910|Katharina
6911|Katharina Luise
6912|Katharina Lydia
6913|Katharina Sophie
6914|Katharine
6917|Kathe
6920|Katherina
6925|Kathleen
6926|Kathleen Zoe
6927|Kathleena
6969|Kathrin
7016|Katja
7017|Katja Marie
7078|Katrin
7079|Katrin Maria
7080|Katrina
7081|Katy
7082|Kaya
7083|Kaya Amelie Luna
7084|Kayleigh
7085|Kayra
7086|Kayra Nil
7087|Keana
7088|Kelly
7089|Kerrin
7092|Kersten
7161|Kerstin
7162|Kertin
7163|Kessy Tia
7164|Ketino
7165|Ketsarin
7166|Kezaya
7167|Khalium
7168|Khiet Xuan Thanh
7169|Kiangella Paola
7170|Kiara Laurien
7171|Kiki
7193|Kim
7194|Kim Alena
7195|Kim Alice
7196|Kim Anh
7197|Kim Ira
7198|Kim Janine
7199|Kim Justin
7200|Kim Lara
7201|Kim Lilith
7202|Kim Lucy
7204|Kim Sophie
7205|Kim Thuy-Vy
7206|Kim-Fabienne
7211|Kimberley
7217|Kimberly
7218|Kimia
7229|Kira
7230|Kira Annika
7231|Kira-Denise
7232|Kira-Sophie
7249|Kirsten
7253|Kirstin
7254|Kitija
7264|Klara
7265|Klara Elisabeth
7266|Klara Sophie
7267|Klarissa
7268|Klaudia
7269|Konny
7270|Konstanina
7272|Konstantina
7274|Konstanze
7275|Kora
7276|Kordula
7278|Korina
7289|Kornelia
7290|Kristiana
7291|Kristiane
7314|Kristin
7315|Kristin Vivien
7349|Kristina
7350|Kristina-Maria
7351|Kristine
7352|Krystina
7353|Ksawera Daniela
7356|Ksenia
7357|Kseniya
7358|Kuebra
7359|Kuebra Nur
7360|Kunigunde
7361|Kuno
7362|Kuzey-Mete
7363|Kyra
7364|Kyrana
7365|Lada
7366|Laeticia
7368|Laetitia
7369|Laetizia
7370|Laetizia-Sophie
7371|Lahira
7376|Laila
7377|Laila-Amina
7378|Lailah T. A.
7379|Lamis
7380|Lan Anh
7383|Lana
7384|Lana Celine
7385|Lani
7386|Lanka
7449|Lara
7450|Lara Annabelle
7451|Lara Emilie
7452|Lara Johanna
7453|Lara Joy
7454|Lara Lisa Marie
7455|Lara Maria
7456|Lara Marie
7457|Lara Romy
7461|Lara Sophie
7462|Lara-Isabel
7463|Lara-Josephine
7464|Lara-Maria Madita
7465|Lara-Sophie
7487|Larissa
7488|Latifa
7609|Laura
7610|Laura Elisabeth
7611|Laura Fee
7612|Laura Kristin
7613|Laura Madlyn
7614|Laura Margarita
7616|Laura Maria
7618|Laura Marie
7619|Laura Marleen
7621|Laura Michaela
7622|Laura Milaine
7623|Laura Noemi
7624|Laura Sophia
7627|Laura Sophie
7628|Laura-Alexandra
7629|Laura-Alice
7630|Laura-Alina
7631|Laura-Maria
7633|Laura-Marie
7634|Laura-Sofie
7635|Laura-Sophie
7636|Lauralie
7638|Laureen
7640|Laurena
7641|Lauri
7646|Laurin
7652|Lavinia
7653|Layana
7654|Layla
7725|Lea
7726|Lea Alexandra
7727|Lea Angelique Felice
7728|Lea Belle
7729|Lea Carolin
7730|Lea Celina
7731|Lea Josephine
7732|Lea Katharina
7733|Lea Mae
7734|Lea Maria
7736|Lea Marie
7737|Lea Michelle
7738|Lea Raphaela
7739|Lea Sofie
7743|Lea Sophie
7744|Lea Zoe
7745|Lea-Maria
7749|Lea-Marie
7750|Lea-Michelle
7751|Lea-Sophie
7759|Leah
7761|Leah Katharina
7762|Leah N. M.
7763|Leana
7764|Leander
7766|Leandra
7767|Leandra Marie
7768|Leane
7769|Leefke
7770|Leelain Jane
7771|Leen
7772|Leevke
7773|Leha
7774|Leia
7775|Leia Celine
7781|Leila
7782|Lejla
7887|Lena
7888|Lena Cam-My
7889|Lena Dorothea
7890|Lena Jey
7891|Lena Leonora
7892|Lena Maria
7894|Lena Marie
7895|Lena Rebecca
7896|Lena Sophie
7897|Lena Vanessa
7898|Lena-Emely
7899|Lena-Mareike
7902|Lena-Marie
7903|Lena-Sabine
7905|Lena-Sophie
7906|Lene
7907|Lene Freda
7927|Leni
7929|Leni Sophie
7930|Leni-Alexandra
7932|Lenia
7935|Lenja
7936|Lenke
7937|Lennya
7938|Leny
7939|Leo
7940|Leon
7943|Leona
7944|Leona Jane
7949|Leoni
8012|Leonie
8013|Leonie Anna
8014|Leonie Chantal
8015|Leonie Erika
8016|Leonie Joy
8017|Leonie Sophie
8018|Leonie-Chantal
8019|Leonie-Joulie
8020|Leonie-Sophie
8021|Leonor
8024|Leonora
8026|Leonore
8027|Leontine
8029|Leony
8030|Leony Angelina
8031|Lepu Coco
8033|Leslie
8034|Letitia
8035|Letizia
8036|Letizia Antonella
8037|Letizia Isabel
8038|Levka
8039|Levke Marie
8040|Leyi Charlotte
8046|Leyla
8047|Leyla Gabriella
8048|Leyla-Joelle
8049|Li
8052|Lia
8053|Liah
8055|Liam
8058|Liana
8065|Liane
8066|Liara
8067|Lidia
8068|Liebgard
8069|Lieke
8070|Lien
8076|Lieselotte
8077|Lika
8080|Lili
8081|Lili-Su
8084|Lilia
8089|Lilian
8090|Lilian Fabrice
8093|Liliana
8094|Liliana-Maria
8095|Liliane
8096|Lilianne
8097|Lilien
8099|Lilit
8101|Lilith
8102|Liliya
8103|Lillesol
8115|Lilli
8117|Lilli Marie
8118|Lilliana Lara
8139|Lilly
8140|Lilly Leonie
8141|Lilly Marie
8142|Lilly Marlen
8143|Lilly Mieke
8144|Lilly-Marie
8145|Lilly-Sandrine
8148|Lily
8149|Limaya
8150|Lin
8173|Lina
8174|Lina Julie
8175|Lina Maria
8176|Lina Rebeka
8177|Lina Yasmin
8178|Lina-Marie
8179|Lina-Sophie
8212|Linda
8213|Linda Johanna
8214|Linda Marie
8215|Linda Regina
8216|Linda Sophia
8217|Lindsay
8218|Line
8219|Line Marie
8220|Linette
8221|Linn
8225|Linnea
8226|Linnea Helena Kajsa
8227|Linny-Helene
8228|Lioba
8334|Lisa
8335|Lisa Eva
8336|Lisa Katharina
8337|Lisa Kyoko
8338|Lisa Maria
8344|Lisa Marie
8345|Lisa Shirin
8346|Lisa-Celine
8347|Lisa-Maria
8354|Lisa-Marie
8355|Lisa-Melina
8356|Lisa-Sophie
8357|Lisamarie
8358|Lisanna
8361|Lisanne
8364|Liselott
8366|Liselotte
8367|Liselotte (Liesel)
8369|Lisette
8370|Liska Jana
8371|Lissy
8373|Liubov
8374|Liubove
8380|Liv
8381|Liv-Annika
8382|Liv-Grete
8384|Livia
8385|Livien
8386|Liyu
8387|Liz
8388|Liza
8389|Liza Valentina
8390|Lizanne
8395|Lola
8396|Lolita
8397|Looke
